date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:58	170310/170310	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:21:58%20GMT	https://www.bycigar.com/zh-cn/product-demi-tasse-el-rey-del-mundo	./bycigar_site/www.bycigar.com/zh-cn/product-demi-tasse-el-rey-del-mundo.html	(from https://www.bycigar.com/zh-cn/category-el-rey-del-mundo)
13:21:59	30831/30831	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5b95-786f%22	https://www.bycigar.com/cache//static/media/product/8/zt/8ztss7rf6v7gqft1755832294-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/8/zt/8ztss7rf6v7gqft1755832294-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-el-rey-del-mundo)
13:22:00	171240/171240	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:21:59%20GMT	https://www.bycigar.com/zh-cn/product-el-rey-del-mundo-la-casa-del-habano-royal-series-20s-box	./bycigar_site/www.bycigar.com/zh-cn/product-el-rey-del-mundo-la-casa-del-habano-royal-series-20s-box.html	(from https://www.bycigar.com/zh-cn/category-el-rey-del-mundo)
13:22:01	36188/36188	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2269140905-8d5c%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e4%b8%96%e7%95%8c%e4%b9%8b%e7%8e%8bLCDH/dsc00421-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e4%b8%96%e7%95%8c%e4%b9%8b%e7%8e%8bLCDH/dsc00421-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-el-rey-del-mundo)
13:22:01	450/450	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:02%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:02	450/450	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:03%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:03	450/450	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:04%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:04	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:05%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:06	11513/11513	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226908d9dc-2cf9%22	https://www.bycigar.com/cache//static/media/brands/JosePiedra_450_x_300_277-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/JosePiedra_450_x_300_277-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:07	170618/170618	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:07%20GMT	https://www.bycigar.com/zh-cn/product-cremas-cp-jose-l-piedra	./bycigar_site/www.bycigar.com/zh-cn/product-cremas-cp-jose-l-piedra.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:08	28753/28753	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5c3f-7051%22	https://www.bycigar.com/cache//static/media/product/c/67/c67443okcmwl5qk1755837076-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/c/67/c67443okcmwl5qk1755837076-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:10	170711/170711	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:09%20GMT	https://www.bycigar.com/zh-cn/product-petit-cazadores-jose-l-piedra-10613	./bycigar_site/www.bycigar.com/zh-cn/product-petit-cazadores-jose-l-piedra-10613.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:10	77305/77305	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5c3f-12df9%22	https://www.bycigar.com/cache//static/media/product/5/me/5mey0pn8x9e5iva1755837877-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/5/me/5mey0pn8x9e5iva1755837877-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:11	171868/171868	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:11%20GMT	https://www.bycigar.com/zh-cn/product-conservas-jose-l-piedra-10617	./bycigar_site/www.bycigar.com/zh-cn/product-conservas-jose-l-piedra-10617.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:12	69368/69368	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5c3f-10ef8%22	https://www.bycigar.com/cache//static/media/product/v/kp/vkp7o011vvgdes21755837645-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/v/kp/vkp7o011vvgdes21755837645-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:13	171817/171817	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:13%20GMT	https://www.bycigar.com/zh-cn/product-cazadores-jose-l-piedra-10619	./bycigar_site/www.bycigar.com/zh-cn/product-cazadores-jose-l-piedra-10619.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:14	62013/62013	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5c3f-f23d%22	https://www.bycigar.com/cache//static/media/product/y/99/y99olsqsh6et5zp1755838157-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/y/99/y99olsqsh6et5zp1755838157-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:15	173014/173014	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:15%20GMT	https://www.bycigar.com/zh-cn/product-petit-caballeros-jose-l-piedra-10620	./bycigar_site/www.bycigar.com/zh-cn/product-petit-caballeros-jose-l-piedra-10620.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:16	81741/81741	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5c3f-13f4d%22	https://www.bycigar.com/cache//static/media/product/y/jh/yjh16qz538g1tx41755837465-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/y/jh/yjh16qz538g1tx41755837465-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:17	171779/171779	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:17%20GMT	https://www.bycigar.com/zh-cn/product-conservas-cp-jose-l-piedra	./bycigar_site/www.bycigar.com/zh-cn/product-conservas-cp-jose-l-piedra.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:18	25915/25915	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f9a3fd-653b%22	https://www.bycigar.com/cache//static/media/product/k/rb/krbldera8nzp1781755838325-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/k/rb/krbldera8nzp1781755838325-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:19	176795/176795	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:19%20GMT	https://www.bycigar.com/zh-cn/product-petit-caballeros-jose-l-piedra-10731	./bycigar_site/www.bycigar.com/zh-cn/product-petit-caballeros-jose-l-piedra-10731.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:20	21103/21103	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5c3f-526f%22	https://www.bycigar.com/cache//static/media/product/7/31/731xpbimxxjsu4d1755837260-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/7/31/731xpbimxxjsu4d1755837260-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:22	170258/170258	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:21%20GMT	https://www.bycigar.com/zh-cn/product-jose-l-piedra-petit-brevas-12s-box	./bycigar_site/www.bycigar.com/zh-cn/product-jose-l-piedra-petit-brevas-12s-box.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:23	280012/280012	---MCZ	200	added ('OK')	image/png	etag:W/%2268f9a41e-445cc%22	https://www.bycigar.com/cache//static/media/product/n/tw/ntwuzj57flmkazb1756039527-600x600.png	./bycigar_site/www.bycigar.com/cache/static/media/product/n/tw/ntwuzj57flmkazb1756039527-600x600.png	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:24	170890/170890	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:23%20GMT	https://www.bycigar.com/zh-cn/product-jose-l-piedra-petit-cazadores-cp-25s-box	./bycigar_site/www.bycigar.com/zh-cn/product-jose-l-piedra-petit-cazadores-cp-25s-box.html	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:25	293149/293149	---MCZ	200	added ('OK')	image/png	etag:W/%2268ef5c3f-4791d%22	https://www.bycigar.com/cache//static/media/product/o/li/oliikfo11v11ejq1756041410-600x600.png	./bycigar_site/www.bycigar.com/cache/static/media/product/o/li/oliikfo11v11ejq1756041410-600x600.png	(from https://www.bycigar.com/zh-cn/category-jose-l-piedra)
13:22:25	438/438	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:25%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:26	438/438	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:26%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:27	438/438	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:27%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:28	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:28%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:30	14743/14743	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2269089fa5-3997%22	https://www.bycigar.com/cache//static/media/brands/juan-lopez_450_x_300_136-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/juan-lopez_450_x_300_136-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:31	171728/171728	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:30%20GMT	https://www.bycigar.com/zh-cn/product-seleccion-no2-juan-lopez	./bycigar_site/www.bycigar.com/zh-cn/product-seleccion-no2-juan-lopez.html	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:32	31292/31292	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2269134329-7a3c%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e8%83%a1%e5%ae%89%e6%b4%9b%e4%bd%a9%e5%85%b92%e5%8f%b725%e5%8f%aa/dsc08875-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e8%83%a1%e5%ae%89%e6%b4%9b%e4%bd%a9%e5%85%b92%e5%8f%b725%e5%8f%aa/dsc08875-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-juan-lopez)
13:22:32	462/462	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:32%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:33	462/462	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:33%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:34	462/462	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:34%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:35	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:35%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:37	14487/14487	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226908d764-3897%22	https://www.bycigar.com/cache//static/media/brands/la-gloria-cubana_450_x_300_136-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/la-gloria-cubana_450_x_300_136-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:38	171964/171964	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:38%20GMT	https://www.bycigar.com/zh-cn/product-la-gloria-cubana-glorias-20s-box	./bycigar_site/www.bycigar.com/zh-cn/product-la-gloria-cubana-glorias-20s-box.html	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:39	57264/57264	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912f120-dfb0%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e5%8f%a4%e5%b7%b4%e8%8d%a3%e8%80%80LCDH%e8%8d%a3%e8%80%80/dsc00795-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e5%8f%a4%e5%b7%b4%e8%8d%a3%e8%80%80LCDH%e8%8d%a3%e8%80%80/dsc00795-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-la-gloria-cubana)
13:22:39	450/450	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:40%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:40	450/450	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:41%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:41	450/450	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:41%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:42	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:43%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:44	12852/12852	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226908e343-3234%22	https://www.bycigar.com/cache//static/media/brands/por-larranaga_450_x_300_136-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/por-larranaga_450_x_300_136-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:45	172437/172437	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:45%20GMT	https://www.bycigar.com/zh-cn/product-por-larranaga-fenix-15s-box	./bycigar_site/www.bycigar.com/zh-cn/product-por-larranaga-fenix-15s-box.html	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:46	47400/47400	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912c3b9-b928%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e6%b3%bc%e8%be%a3%e8%85%93%e5%b0%bc%e5%9f%ba%e5%9c%b0%e9%99%90%e5%87%a4%e5%87%b0/dsc00058-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e6%b3%bc%e8%be%a3%e8%85%93%e5%b0%bc%e5%9f%ba%e5%9c%b0%e9%99%90%e5%87%a4%e5%87%b0/dsc00058-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:47	171951/171951	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:47%20GMT	https://www.bycigar.com/zh-cn/product-petit-coronas-por-larranaga	./bycigar_site/www.bycigar.com/zh-cn/product-petit-coronas-por-larranaga.html	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:48	26494/26494	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5f22-677e%22	https://www.bycigar.com/cache//static/media/product/f/98/f98g5gijwp4r08t1755849286-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/f/98/f98g5gijwp4r08t1755849286-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-por-larranaga)
13:22:48	418/418	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:49%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:49	418/418	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:50%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:50	418/418	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:51%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:51	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:52%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:53	13212/13212	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226908dd1e-339c%22	https://www.bycigar.com/cache//static/media/brands/punch_450_x_300_136-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/punch_450_x_300_136-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:54	170715/170715	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:22:54%20GMT	https://www.bycigar.com/zh-cn/product-short-de-punch	./bycigar_site/www.bycigar.com/zh-cn/product-short-de-punch.html	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:56	33431/33431	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2269134580-8297%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e6%bd%98%e8%b6%a3%e7%9f%ad%e6%bd%98%e8%b6%a3/dsc08744-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e6%bd%98%e8%b6%a3%e7%9f%ad%e6%bd%98%e8%b6%a3/dsc08744-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-punch)
13:22:56	430/430	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:56%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-quintero)
13:22:57	430/430	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:57%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-quintero)
13:22:58	430/430	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:58%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-quintero)
13:22:59	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:22:59%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:01	13499/13499	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226908cfcc-34bb%22	https://www.bycigar.com/cache//static/media/brands/Quintero_450_x_300_483-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/Quintero_450_x_300_483-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:02	171741/171741	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:23:01%20GMT	https://www.bycigar.com/zh-cn/product-panetelas-quintero	./bycigar_site/www.bycigar.com/zh-cn/product-panetelas-quintero.html	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:03	30560/30560	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5f78-7760%22	https://www.bycigar.com/cache//static/media/product/z/co/zcotdfcnfwtp6kc1755851501-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/z/co/zcotdfcnfwtp6kc1755851501-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:04	51545/51545	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5f79-c959%22	https://www.bycigar.com/cache//static/media/product/6/lh/6lh38qdoltluioq1755850965-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/6/lh/6lh38qdoltluioq1755850965-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:05	171864/171864	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:23:04%20GMT	https://www.bycigar.com/zh-cn/product-favoritos-quintero	./bycigar_site/www.bycigar.com/zh-cn/product-favoritos-quintero.html	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:06	39273/39273	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5f79-9969%22	https://www.bycigar.com/cache//static/media/product/u/u7/uu7zdqq7pt7wqho1755851217-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/u/u7/uu7zdqq7pt7wqho1755851217-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:07	170862/170862	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:23:07%20GMT	https://www.bycigar.com/zh-cn/product-favoritos-cp-quintero	./bycigar_site/www.bycigar.com/zh-cn/product-favoritos-cp-quintero.html	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:08	29357/29357	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5f79-72ad%22	https://www.bycigar.com/cache//static/media/product/q/cu/qcuf0ltgsc6rc1p1755851385-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/q/cu/qcuf0ltgsc6rc1p1755851385-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-quintero)
13:23:08	458/458	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:23:09%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:09	458/458	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:23:10%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:10	458/458	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:23:11%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:11	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:23:12%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:13	14249/14249	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2269088d56-37a9%22	https://www.bycigar.com/cache//static/media/brands/rafael-gonzalez_450_x_300_136-315x210.jpg	./bycigar_site/www.bycigar.com/cache/static/media/brands/rafael-gonzalez_450_x_300_136-315x210.jpg	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:15	31383/31383	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5fd0-7a97%22	https://www.bycigar.com/cache//static/media/product/e/nr/enrkt6btqiap2yu1755851817-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/e/nr/enrkt6btqiap2yu1755851817-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:15	171923/171923	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:23:14%20GMT	https://www.bycigar.com/zh-cn/product-rafael-gonzalez-perlas	./bycigar_site/www.bycigar.com/zh-cn/product-rafael-gonzalez-perlas.html	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:16	171851/171851	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:23:16%20GMT	https://www.bycigar.com/zh-cn/product-rafael-gonzalez-panetelas-extra	./bycigar_site/www.bycigar.com/zh-cn/product-rafael-gonzalez-panetelas-extra.html	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:17	25133/25133	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5fd0-622d%22	https://www.bycigar.com/cache//static/media/product/s/ll/sll12dl9em0ww2j1755851657-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/s/ll/sll12dl9em0ww2j1755851657-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:18	171820/171820	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:23:18%20GMT	https://www.bycigar.com/zh-cn/product-rafael-gonzalez-petit-coronas	./bycigar_site/www.bycigar.com/zh-cn/product-rafael-gonzalez-petit-coronas.html	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
13:23:19	34867/34867	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef5fd0-8833%22	https://www.bycigar.com/cache//static/media/product/t/qf/tqfivoy4o8b618v1755852022-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/t/qf/tqfivoy4o8b618v1755852022-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-rafael-gonzalez)
